time_stamp,value,onset_s,block,trial
333284.93859336665,main_block_0_start,197.3068681920995,,
333284.93865716667,"sequence_D,H,R,P,H,Z,Q,K,E,H,H,K,M,U,H,H,Q,N,T,H,H,F,H,H,C,H,B,W,Z,H,L,H,O,E,J,L,H,R,F,B,H,Y,J,L,P,H,P,X",197.30693199211964,,
333284.9386813667,"targets_1,4,9,10,14,15,19,20,22,23,25,29,31,36,40,45",197.3069561921293,,
333284.9467772667,main_block_0_trial_0_on,197.31505209213356,0.0,0.0
333287.9579659656,resp_False,200.32624079106608,,
333287.9580078656,corr_True,200.32628269103589,,
333287.9580135656,trial_0_end,200.3262883910793,,
333287.9580306656,main_block_0_trial_1_on,200.32630549103487,0.0,1.0
333290.41319926473,resp_True,202.7814740901813,,
333290.41323856474,corr_True,202.7815133901895,,
333290.41324556473,rt_0.446,202.7815203901846,,
333290.41324926476,trial_1_end,202.78152409021277,,
333290.4132726647,main_block_0_trial_2_on,202.78154749015812,0.0,2.0
333293.4205763637,resp_False,205.78885118913604,,
333293.4206143637,corr_True,205.78888918913435,,
333293.42061916366,trial_2_end,205.7888939891127,,
333293.4206364637,main_block_0_trial_3_on,205.788911289128,0.0,3.0
333296.4302980626,resp_False,208.79857288807398,,
333296.43033096264,corr_True,208.79860578809166,,
333296.4303360626,trial_3_end,208.7986108880723,,
333296.4303507626,main_block_0_trial_4_on,208.7986255880678,0.0,4.0
333298.83911576174,resp_True,211.20739058719482,,
333298.83914646175,corr_True,211.20742128719576,,
333298.83915426175,rt_0.401,211.20742908719694,,
333298.8391580618,trial_4_end,211.20743288722588,,
333298.83918466175,main_block_0_trial_5_on,211.2074594871956,0.0,5.0
333301.84745426074,resp_False,214.2157290861942,,
333301.84749146074,corr_True,214.2157662861864,,
333301.8474975607,trial_5_end,214.21577238617465,,
333301.84751496074,main_block_0_trial_6_on,214.21578978619073,0.0,6.0
333304.85774715967,resp_False,217.22602198511595,,
333304.85777725966,corr_True,217.22605208511231,,
333304.8577823597,trial_6_end,217.22605718515115,,
333304.85779915965,main_block_0_trial_7_on,217.22607398510445,0.0,7.0
333307.8666840586,resp_False,220.23495888407342,,
333307.8667225586,corr_True,220.23499738407554,,
333307.8667282586,trial_7_end,220.23500308406074,,
333307.8667442586,main_block_0_trial_8_on,220.23501908406615,0.0,8.0
333310.8751086576,resp_False,223.2433834830299,,
333310.8751396576,corr_True,223.24341448303312,,
333310.87514465756,trial_8_end,223.24341948301299,,
333310.87516045757,main_block_0_trial_9_on,223.24343528301688,0.0,9.0
333313.3182842567,resp_True,225.6865590821253,,
333313.3183141567,corr_True,225.68658898217836,,
333313.3183209567,rt_0.437,225.68659578217193,,
333313.3183244567,trial_9_end,225.68659928214038,,
333313.3183501567,main_block_0_trial_10_on,225.68662498216145,0.0,10.0
333316.0581761558,resp_True,228.42645098123467,,
333316.05820255575,corr_True,228.42647738120286,,
333316.0582086558,rt_0.735,228.4264834812493,,
333316.05821215577,trial_10_end,228.42648698121775,,
333316.0582362558,main_block_0_trial_11_on,228.42651108122664,0.0,11.0
333319.06465925474,resp_False,231.43293408019235,,
333319.0646928547,corr_True,231.43296768015716,,
333319.06469825475,trial_11_end,231.43297308019828,,
333319.0647148547,main_block_0_trial_12_on,231.43298968015006,0.0,12.0
333322.0747014537,resp_False,234.44297627912601,,
333322.07473735366,corr_True,234.44301217910834,,
333322.0747423537,trial_12_end,234.4430171791464,,
333322.07475945365,main_block_0_trial_13_on,234.443034279102,0.0,13.0
333325.08525385265,resp_False,237.45352867810288,,
333325.0852863526,corr_True,237.45356117805932,,
333325.08529135265,trial_13_end,237.4535661780974,,
333325.08530615264,main_block_0_trial_14_on,237.45358097809367,0.0,14.0
333327.46204985183,resp_True,239.8303246772848,,
333327.46208005183,corr_True,239.83035487728193,,
333327.4620867518,rt_0.371,239.83036157727474,,
333327.4620902518,trial_14_end,239.8303650772432,,
333327.4621153518,main_block_0_trial_15_on,239.8303901772597,0.0,15.0
333329.93098395097,resp_True,242.29925877641654,,
333329.9310153509,corr_True,242.2992901763646,,
333329.93102255097,rt_0.463,242.29929737641942,,
333329.93102625094,trial_15_end,242.29930107638938,,
333329.93105215096,main_block_0_trial_16_on,242.29932697641198,0.0,16.0
333332.9371323499,resp_False,245.30540717532858,,
333332.9371722499,corr_True,245.30544707534136,,
333332.9371821499,trial_16_end,245.30545697535854,,
333332.9372100499,main_block_0_trial_17_on,245.30548487533815,0.0,17.0
333335.9479405488,resp_False,248.31621537427418,,
333335.9479775489,corr_True,248.31625237432308,,
333335.94798254885,trial_17_end,248.31625737430295,,
333335.94800004887,main_block_0_trial_18_on,248.3162748743198,0.0,18.0
333338.9594734478,resp_False,251.32774827326648,,
333338.9595068478,corr_True,251.32778167322977,,
333338.9595135478,trial_18_end,251.32778837322257,,
333338.9595304478,main_block_0_trial_19_on,251.32780527323484,0.0,19.0
333341.33955794695,resp_True,253.70783277240116,,
333341.3395895469,corr_True,253.70786437235074,,
333341.3395971469,rt_0.374,253.7078719723504,,
333341.33960214694,trial_19_end,253.70787697238848,,
333341.3396294469,main_block_0_trial_20_on,253.70790427236352,0.0,20.0
333343.81966934603,resp_True,256.18794417148456,,
333343.81969564606,corr_True,256.1879704715102,,
333343.81970214605,rt_0.476,256.1879769715015,,
333343.8197057461,trial_20_end,256.1879805715289,,
333343.819729646,main_block_0_trial_21_on,256.18800447147805,0.0,21.0
333346.826654845,resp_False,259.19492967042606,,
333346.826687945,corr_True,259.1949627704453,,
333346.826693045,trial_21_end,259.1949678704259,,
333346.826708345,main_block_0_trial_22_on,259.194983170426,0.0,22.0
333349.2108086442,resp_True,261.57908346963814,,
333349.2108371442,corr_True,261.5791119696223,,
333349.2108448442,rt_0.377,261.57911966962274,,
333349.2108483442,trial_22_end,261.5791231696494,,
333349.21087394416,main_block_0_trial_23_on,261.5791487696115,0.0,23.0
333351.58261214336,resp_True,263.9508869688143,,
333351.5826445434,corr_True,263.9509193688282,,
333351.5826537434,rt_0.368,263.95092856884,,
333351.58265754336,trial_23_end,263.95093236881075,,
333351.58268174337,main_block_0_trial_24_on,263.9509565688204,0.0,24.0
333354.5930309423,resp_False,266.9613057677634,,
333354.59306484234,corr_True,266.9613396677887,,
333354.5930704423,trial_24_end,266.96134526777314,,
333354.5930865423,main_block_0_trial_25_on,266.9613613677793,0.0,25.0
333356.9540014415,resp_True,269.322276266932,,
333356.95402854146,corr_True,269.32230336690554,,
333356.95403524145,rt_0.354,269.32231006689835,,
333356.9540402414,trial_25_end,269.3223150668782,,
333356.95408084145,main_block_0_trial_26_on,269.3223556668963,0.0,26.0
333359.9640731404,resp_False,272.3323479658575,,
333359.9641080404,corr_True,272.3323828658322,,
333359.9641131404,trial_26_end,272.332387965871,,
333359.9641288404,main_block_0_trial_27_on,272.33240366587415,0.0,27.0
333362.97412523936,resp_False,275.3424000648083,,
333362.9741576394,corr_True,275.3424324648222,,
333362.97416263935,trial_27_end,275.34243746480206,,
333362.97417893936,main_block_0_trial_28_on,275.34245376480976,0.0,28.0
333365.9808568383,resp_False,278.34913166373735,,
333365.9808925383,corr_True,278.34916736377636,,
333365.9808980383,trial_28_end,278.34917286376003,,
333365.9809127383,main_block_0_trial_29_on,278.34918756375555,0.0,29.0
333368.3630700375,resp_True,280.7313448629575,,
333368.3631071375,corr_True,280.73138196294894,,
333368.3631140375,rt_0.375,280.7313888629433,,
333368.3631177375,trial_29_end,280.73139256297145,,
333368.3631437375,main_block_0_trial_30_on,280.7314185629366,0.0,30.0
333371.3719637364,resp_False,283.74023856187705,,
333371.37199953647,corr_True,283.7402743619168,,
333371.37200493645,trial_30_end,283.7402797618997,,
333371.3720236365,main_block_0_trial_31_on,283.7402984619257,0.0,31.0
333373.7463972356,resp_True,286.1146720610559,,
333373.74642733566,corr_True,286.1147021611105,,
333373.74643363565,rt_0.367,286.11470846110024,,
333373.7464379356,trial_31_end,286.11471276107477,,
333373.74646283564,main_block_0_trial_32_on,286.11473766108975,0.0,32.0
333376.75880503457,resp_False,289.12707986001624,,
333376.7588372346,corr_True,289.1271120600286,,
333376.75884293456,trial_32_end,289.1271177600138,,
333376.75885913457,main_block_0_trial_33_on,289.1271339600207,0.0,33.0
333379.7649770335,resp_False,292.13325185893336,,
333379.76501093345,corr_True,292.13328575890046,,
333379.7650160335,trial_33_end,292.1332908589393,,
333379.7650308335,main_block_0_trial_34_on,292.13330565893557,0.0,34.0
333382.7740803324,resp_False,295.1423551578773,,
333382.77411263244,corr_True,295.14238745789044,,
333382.7741177324,trial_34_end,295.14239255787106,,
333382.7741337324,main_block_0_trial_35_on,295.1424085578765,0.0,35.0
333385.7815957314,resp_False,298.1498705568374,,
333385.7816320314,corr_True,298.1499068568228,,
333385.78163763136,trial_35_end,298.1499124568072,,
333385.7816552314,main_block_0_trial_36_on,298.1499300568248,0.0,36.0
333388.17068823054,resp_True,300.5389630559948,,
333388.17072043056,corr_True,300.5389952560072,,
333388.17072933057,rt_0.383,300.53900415601674,,
333388.17073443055,trial_36_end,300.53900925599737,,
333388.1707620306,main_block_0_trial_37_on,300.5390368560329,0.0,37.0
333391.1777293295,resp_False,303.54600415495224,,
333391.1777615295,corr_True,303.5460363549646,,
333391.1777664295,trial_37_end,303.5460412549437,,
